StudyHours,Attendance,InternalMarks,PreviousScore,TotalMarks,Result
6.86,52.63,21.61,23.13,106.19,1
8.4,95.67,15.43,26.33,124.98,1
1.93,35.36,18.5,53.99,80.47,1
0.87,97.29,14.15,75.94,103.33,1
8.85,47.2,22.66,63.96,137.95,1
3.49,30.64,18.51,27.33,74.63,1
1.73,60.37,10.32,82.13,91.07,1
4.95,55.13,10.56,84.22,109.7,1
6.18,67.74,19.42,42.75,114.68,1
0.79,85.77,13.66,63.12,91.1,1
3.11,88.97,21.7,54.46,114.03,1
0.81,58.09,18.16,85.94,98.31,1
4.49,60.09,23.09,55.61,113.42,1
9.0,40.37,29.05,87.2,157.32,1
9.84,33.33,20.57,33.95,120.2,1
6.55,74.89,25.75,44.19,129.98,1
2.04,34.51,25.06,74.69,100.98,1
9.11,81.37,28.44,74.85,167.29,1
5.4,67.74,14.28,71.25,116.54,1
1.96,43.9,26.55,80.17,109.23,1
9.26,67.77,28.11,69.18,159.42,1
7.7,42.81,17.86,64.53,122.38,1
7.45,60.71,16.28,52.12,119.46,1
7.24,85.97,29.04,52.7,147.74,1
2.4,62.33,22.55,48.43,97.37,1
2.5,40.41,17.61,63.41,89.28,1
7.04,80.67,25.84,48.47,137.5,1
2.59,43.07,16.09,30.32,72.06,1
4.67,81.7,13.53,27.46,94.72,1
7.93,63.55,20.88,84.71,146.67,1
7.95,61.76,21.32,21.73,115.25,1
4.81,89.6,26.51,27.38,118.15,1
8.03,79.6,19.14,51.17,134.32,1
8.47,32.3,26.29,38.4,122.38,1
6.72,50.73,16.23,48.41,109.16,1
2.67,90.96,21.51,28.22,98.78,1
3.1,31.28,14.17,29.16,66.95,1
3.49,68.17,17.71,76.05,112.8,1
1.61,80.95,27.15,73.14,119.34,1
3.1,73.53,14.32,27.3,83.14,1
2.49,83.24,26.2,66.75,120.91,1
4.83,80.8,15.66,62.65,116.12,1
9.13,78.44,10.69,69.94,137.16,1
1.49,87.51,12.2,53.21,88.85,1
7.34,75.2,24.92,38.9,130.95,1
7.03,58.17,15.24,66.46,121.54,1
1.41,63.03,23.08,46.0,91.29,1
9.26,80.17,23.98,35.33,141.26,1
5.9,91.34,16.9,48.6,121.59,1
3.96,49.06,19.5,73.43,109.35,1
7.69,53.95,18.08,53.31,121.5,1
2.94,95.15,28.95,40.99,119.62,1
7.09,70.5,16.4,78.23,134.46,1
0.88,42.53,13.67,81.72,83.66,1
8.47,76.46,17.31,50.33,132.53,1
4.76,99.35,23.39,46.23,126.5,1
6.55,87.64,23.95,62.89,141.73,1
2.6,82.2,28.48,24.06,103.23,1
6.93,44.56,27.64,68.39,135.06,1
7.84,91.33,15.77,74.76,144.61,1
5.0,66.81,19.1,47.82,109.28,1
6.37,92.25,24.95,32.22,128.66,1
4.84,53.09,28.33,22.02,103.78,1
8.99,34.34,16.74,64.61,125.09,1
5.23,63.32,18.89,38.83,104.46,1
8.5,48.89,27.99,52.47,138.78,1
8.11,80.07,17.17,47.04,129.96,1
4.4,97.0,19.61,32.24,110.74,1
2.69,78.37,28.09,55.59,117.42,1
4.36,92.09,26.04,52.17,128.14,1
8.35,61.71,14.87,63.69,128.93,1
2.66,84.01,16.5,37.63,93.13,1
5.48,89.01,17.06,35.02,111.58,1
8.16,79.76,28.25,77.0,161.74,1
3.86,65.54,29.98,69.15,128.92,1
6.6,73.81,25.48,74.05,144.37,1
2.83,79.04,19.69,28.63,92.45,1
1.54,47.72,10.2,35.68,61.47,1
8.05,86.67,23.95,60.29,149.04,1
1.44,96.52,17.79,80.0,113.93,1
3.08,62.57,22.66,82.45,118.72,1
8.62,79.07,22.13,78.23,155.66,1
3.79,81.59,19.62,23.04,96.33,1
9.74,76.36,28.89,77.46,171.05,1
9.81,68.3,10.46,82.94,143.34,1
3.05,91.72,24.24,23.97,103.33,1
0.89,61.42,18.2,49.14,81.78,1
7.2,34.28,24.28,57.56,122.11,1
4.78,89.12,23.5,36.29,117.72,1
1.46,77.18,10.2,56.17,83.02,1
7.22,89.45,15.71,82.02,143.67,1
0.8,39.7,13.78,80.69,81.69,1
8.77,32.15,13.34,85.79,128.38,1
1.82,95.41,24.57,53.89,112.88,1
1.71,40.34,14.79,48.74,72.95,1
2.17,86.68,19.49,66.61,110.23,1
9.62,87.62,14.94,49.17,139.76,1
7.09,79.61,21.6,22.94,118.25,1
8.11,39.19,24.41,70.39,136.15,1
4.28,76.72,16.62,39.67,101.13,1
3.69,92.24,22.06,23.44,103.85,1
2.73,59.79,26.5,21.44,90.77,1
5.07,58.95,11.88,85.2,114.42,1
5.74,61.0,24.21,37.65,113.98,1
6.5,35.76,16.46,51.35,103.67,1
2.94,92.44,12.45,86.54,116.56,1
9.51,90.84,20.91,52.73,151.13,1
2.11,99.85,14.53,25.5,87.14,1
9.67,70.96,26.43,58.64,155.37,1
0.64,82.58,10.86,26.17,66.25,1
5.07,44.19,11.97,26.66,79.38,1
3.67,76.73,20.42,79.6,123.14,1
4.77,75.48,21.78,40.26,111.61,1
5.92,93.08,24.6,67.51,143.41,1
4.64,88.16,15.19,55.62,113.7,1
4.44,95.69,26.84,35.56,122.96,1
7.46,90.82,29.06,56.25,152.8,1
7.02,90.81,19.98,24.83,120.83,1
8.42,34.46,25.21,44.3,124.27,1
2.87,89.22,20.5,56.6,111.96,1
6.29,72.52,11.39,35.99,101.83,1
6.06,56.63,16.52,66.21,116.9,1
4.01,33.96,11.75,23.63,67.08,1
5.12,77.44,29.78,53.94,133.34,1
3.48,52.97,14.58,70.05,98.96,1
1.85,62.74,22.72,50.1,95.33,1
2.53,77.72,15.69,81.22,110.41,1
1.5,93.82,23.06,64.25,113.24,1
6.99,87.78,14.21,87.09,141.91,1
6.78,61.54,25.71,39.89,123.81,1
9.53,57.14,12.22,85.72,141.23,1
7.43,46.78,27.9,62.48,136.38,1
0.99,56.07,26.81,72.16,104.66,1
8.9,37.77,23.58,83.15,145.45,1
8.7,97.98,11.35,58.58,137.71,1
4.71,70.17,14.17,80.35,117.76,1
6.07,38.95,27.19,57.92,121.74,1
9.77,54.7,12.44,61.94,130.13,1
5.56,68.29,13.12,51.16,105.94,1
9.1,67.3,20.88,30.19,127.94,1
1.29,32.49,15.48,58.75,73.33,1
2.31,96.56,14.44,88.42,118.35,1
4.69,49.28,21.52,75.1,117.68,1
6.06,31.13,17.45,72.32,111.15,1
8.25,35.35,12.81,65.03,115.37,1
9.89,70.61,20.7,44.35,140.81,1
4.19,39.64,17.74,31.87,83.54,1
0.95,32.92,24.69,35.72,73.76,1
8.11,56.57,12.06,20.44,99.6,1
6.24,73.59,22.41,67.14,134.06,1
2.39,37.83,18.73,76.83,95.98,1
5.2,51.93,18.12,38.82,98.56,1
7.55,59.24,14.65,26.43,104.19,1
7.82,41.16,10.61,43.5,101.05,1
5.25,65.43,26.95,40.44,118.32,1
3.4,35.96,16.53,51.56,85.36,1
9.75,33.26,23.62,38.49,126.48,1
6.8,66.39,28.95,43.78,132.67,1
4.38,47.35,21.3,83.53,118.94,1
3.16,36.68,17.94,43.44,82.26,1
7.45,59.67,15.37,74.99,129.12,1
2.8,94.06,28.68,63.81,129.35,1
2.13,80.69,23.64,43.63,102.33,1
5.53,87.09,23.31,77.25,141.61,1
3.25,91.03,18.52,61.66,114.52,1
6.47,98.08,26.9,20.6,128.7,1
1.62,83.43,24.27,24.81,91.9,1
6.72,72.59,15.66,72.68,129.19,1
3.19,55.58,21.99,51.26,99.99,1
0.5,42.72,18.6,48.39,72.18,1
1.71,78.07,10.13,30.21,71.79,1
9.37,99.65,26.15,31.01,150.81,1
8.74,62.72,12.46,75.84,134.14,1
2.72,80.66,20.2,78.03,117.9,1
7.89,64.66,16.72,59.2,127.88,1
6.28,60.24,16.84,40.66,107.37,1
9.72,58.72,19.55,85.29,153.78,1
4.05,65.32,29.94,63.68,127.18,1
6.97,55.68,18.17,75.76,129.23,1
1.1,82.41,13.65,20.23,70.15,1
4.26,91.2,22.27,51.52,121.21,1
9.66,91.8,14.73,80.97,157.26,1
5.62,45.94,12.11,43.68,92.1,1
3.23,92.71,11.0,70.86,108.39,1
1.64,53.91,10.46,66.04,80.11,1
7.18,51.65,18.62,30.66,107.0,1
6.63,80.87,18.53,74.24,137.04,1
4.05,51.33,13.71,27.88,79.34,1
9.53,33.71,25.68,70.95,144.66,1
0.71,56.15,12.59,89.37,90.29,1
3.39,80.5,28.31,87.06,138.54,1
9.25,52.89,21.75,76.02,147.29,1
3.55,74.07,10.55,57.42,95.46,1
2.9,76.21,29.26,67.24,125.39,1
5.58,81.36,16.16,70.97,125.75,1
8.33,92.8,19.0,20.59,125.9,1
1.48,60.28,15.69,27.17,70.11,1
9.46,41.65,24.57,61.79,141.17,1
8.05,52.32,19.71,20.46,109.02,1
2.22,60.25,12.65,83.62,98.21,1
7.26,79.97,12.08,54.28,120.81,1
4.16,30.92,24.51,38.04,93.11,1
4.32,52.1,14.74,47.57,92.66,1
7.94,84.59,12.76,79.55,140.39,1
9.65,76.96,19.99,84.9,161.12,1
1.7,81.22,26.06,28.14,95.85,1
4.5,86.83,15.58,74.46,122.33,1
5.07,84.83,15.53,60.48,117.89,1
4.07,77.75,26.68,60.99,126.04,1
3.95,60.78,12.96,74.56,104.73,1
1.0,98.85,22.33,35.6,96.84,1
7.01,69.84,29.1,57.17,142.23,1
4.64,44.19,26.83,42.35,106.94,1
2.35,50.5,11.24,26.62,64.47,1
8.25,78.55,16.4,27.36,119.2,1
8.12,94.73,12.85,29.55,120.66,1
5.12,42.51,28.98,63.04,122.71,1
3.34,35.76,29.72,27.41,92.63,1
6.56,91.71,14.7,59.91,128.05,1
3.24,94.07,23.39,61.18,122.74,1
2.74,49.35,26.83,83.27,118.06,1
7.44,56.41,14.67,63.85,121.13,1
0.88,76.21,13.75,88.99,100.88,1
1.4,53.1,10.22,22.17,56.06,1
0.56,91.4,18.24,69.29,101.93,1
1.95,37.53,27.99,21.85,79.62,1
1.16,32.66,28.06,71.06,97.64,1
9.96,44.59,12.55,47.01,119.93,1
3.24,50.03,14.09,62.79,91.98,1
1.92,37.9,18.16,41.67,74.76,1
2.79,34.6,25.61,31.14,84.56,1
9.39,82.89,22.24,70.65,158.18,1
5.44,41.5,20.28,83.32,121.32,1
3.97,93.97,21.84,32.85,110.59,1
8.8,55.76,11.92,84.45,135.21,1
4.25,76.94,19.55,29.81,100.51,1
3.68,45.78,29.84,71.5,120.9,1
2.47,46.82,11.77,87.16,94.78,1
4.09,70.23,20.38,30.32,98.36,1
3.51,69.25,15.91,50.46,97.86,1
6.93,83.81,20.8,43.62,128.11,1
3.25,83.05,21.48,47.19,108.54,1
5.98,76.95,21.55,72.72,135.34,1
1.13,61.44,27.04,66.28,105.06,1
2.32,92.34,17.79,87.81,121.45,1
4.37,73.58,20.33,32.98,102.64,1
9.4,99.31,10.22,58.03,140.47,1
4.08,87.36,25.79,51.44,123.83,1
6.81,33.1,15.19,84.32,119.04,1
2.92,52.44,26.33,20.74,88.36,1
1.71,70.03,15.31,89.24,105.86,1
1.06,80.5,10.22,53.58,80.68,1
3.4,68.52,13.1,63.79,99.35,1
2.0,85.03,29.71,45.2,113.18,1
2.15,49.79,16.4,79.68,97.26,1
7.73,42.87,12.18,59.34,111.47,1
0.65,33.77,12.38,66.4,69.18,1
5.8,70.13,16.21,65.42,119.88,1
4.1,78.2,10.75,45.48,94.74,1
5.31,52.83,20.23,25.32,96.0,1
5.85,72.95,14.27,76.54,123.96,1
3.48,33.65,20.39,40.28,85.07,1
3.3,36.95,12.82,79.43,93.52,1
7.47,79.12,18.6,62.61,135.67,1
8.78,55.76,21.96,44.76,130.3,1
2.33,76.99,11.24,61.6,92.44,1
1.43,88.22,17.97,65.18,103.41,1
9.03,89.68,16.05,69.47,148.86,1
3.82,42.05,14.81,77.56,100.74,1
5.74,64.04,22.09,31.18,108.78,1
3.92,81.37,21.77,86.09,131.77,1
1.7,84.18,22.61,48.76,102.17,1
6.1,84.93,13.18,80.23,130.46,1
5.49,45.97,15.71,35.43,92.61,1
2.43,43.48,14.19,22.03,64.27,1
4.79,71.3,20.81,60.13,118.54,1
8.07,81.88,19.22,42.73,131.37,1
6.11,52.34,16.61,88.91,126.97,1
1.42,37.33,25.72,27.31,75.69,1
5.71,80.17,11.88,23.31,95.8,1
7.18,50.98,29.5,23.15,119.3,1
8.03,41.65,12.33,35.18,100.92,1
6.48,40.34,25.46,60.54,123.48,1
1.95,52.04,17.36,55.39,86.25,1
7.25,71.49,27.31,44.51,135.32,1
6.93,55.09,11.48,26.22,93.95,1
0.73,31.45,17.49,36.36,61.38,1
4.41,36.78,16.71,32.89,82.68,1
3.66,50.34,29.86,72.2,122.99,1
6.86,76.18,29.71,74.6,153.5,1
2.55,36.9,13.8,74.39,87.96,1
6.11,69.25,22.6,87.83,142.18,1
9.18,38.39,20.71,81.9,142.45,1
8.08,44.81,13.09,54.85,113.46,1
9.25,42.05,13.36,49.05,116.88,1
9.8,34.71,29.79,84.1,159.42,1
0.6,76.99,19.05,62.79,94.37,1
6.42,62.44,12.52,40.61,102.58,1
4.42,88.17,14.3,59.51,112.99,1
8.67,36.92,15.37,89.45,134.57,1
2.89,40.13,20.22,79.46,103.45,1
9.82,51.45,16.71,39.69,124.41,1
6.33,83.61,19.1,86.71,143.43,1
8.04,51.4,13.33,88.7,133.15,1
1.31,58.59,16.53,36.18,74.18,1
2.24,51.11,11.41,82.69,92.34,1
7.7,35.62,27.79,81.82,143.04,1
0.71,95.76,13.98,22.78,74.92,1
8.26,68.4,25.14,66.88,148.07,1
0.63,85.15,16.99,41.37,84.01,1
6.74,76.08,19.49,67.22,133.72,1
3.97,66.0,15.83,83.95,115.94,1
6.31,36.28,23.93,54.91,115.72,1
7.11,74.99,26.89,49.01,137.5,1
3.75,40.88,15.73,84.51,104.7,1
1.53,59.01,14.84,88.19,99.14,1
1.16,74.04,23.63,24.36,84.2,1
6.09,84.76,13.9,84.6,133.59,1
5.45,77.95,22.8,25.79,110.98,1
7.55,77.01,11.89,43.61,115.74,1
5.34,40.43,22.4,73.38,118.5,1
4.51,54.23,20.27,74.39,116.35,1
4.28,33.0,12.28,70.81,92.7,1
0.75,80.36,22.98,22.74,82.48,1
3.69,96.68,18.93,29.31,103.86,1
9.77,48.49,14.34,85.54,142.3,1
8.8,36.14,17.07,25.7,105.71,1
3.63,63.29,19.84,25.5,89.61,1
6.08,89.97,11.83,78.5,129.46,1
8.55,68.64,29.15,64.89,154.93,1
4.69,33.27,23.31,44.62,98.72,1
0.67,98.2,12.05,31.6,77.18,1
1.21,88.01,26.46,81.89,123.1,1
5.35,39.21,16.45,89.2,117.06,1
9.71,94.53,21.94,23.5,140.73,1
7.09,61.55,15.54,58.79,119.86,1
1.17,56.03,24.67,38.29,85.58,1
2.3,62.27,24.46,78.27,114.53,1
7.83,88.42,21.04,44.23,136.02,1
8.49,76.16,14.82,70.02,138.64,1
6.37,34.15,15.07,57.77,103.37,1
6.62,97.03,17.66,57.91,133.98,1
0.77,40.34,12.9,80.06,80.14,1
8.37,82.19,16.75,52.93,134.69,1
7.99,74.53,23.69,79.19,152.88,1
2.96,43.13,26.62,45.44,97.66,1
7.23,41.95,16.65,32.23,101.25,1
2.54,90.92,14.67,51.88,99.55,1
0.88,59.38,26.65,54.88,96.45,1
2.41,75.82,27.81,53.49,113.25,1
2.2,65.28,18.2,76.58,104.9,1
3.71,80.91,10.54,59.53,100.2,1
4.48,63.55,23.9,82.19,129.24,1
5.33,50.12,25.68,55.99,118.54,1
5.03,55.44,10.36,35.73,85.76,1
3.07,90.14,21.9,29.06,101.86,1
0.78,62.76,21.77,80.79,102.83,1
6.25,44.94,17.57,23.93,93.8,1
4.26,95.42,25.0,28.23,115.34,1
3.34,85.76,18.56,24.46,94.41,1
8.74,33.9,23.54,49.66,126.14,1
7.59,99.93,20.34,57.28,144.66,1
8.65,78.64,14.97,21.39,116.51,1
5.2,41.22,22.13,56.09,108.93,1
1.74,46.6,24.74,47.56,89.97,1
7.11,78.47,29.48,74.16,155.35,1
2.46,84.58,17.6,78.1,114.04,1
4.69,46.73,11.29,67.95,97.74,1
1.12,47.99,29.76,53.14,97.13,1
8.34,51.5,22.48,35.13,121.92,1
1.7,71.86,28.93,79.3,121.99,1
9.08,42.03,12.08,43.92,111.37,1
8.71,37.3,16.84,44.94,114.91,1
4.91,77.52,12.68,84.12,121.55,1
7.57,84.54,26.71,88.29,163.45,1
6.38,65.07,27.61,82.87,147.16,1
8.13,55.47,20.03,89.88,145.95,1
4.6,60.24,13.73,80.82,112.7,1
7.97,57.19,12.54,69.31,124.16,1
4.89,97.2,21.76,40.57,121.14,1
9.44,83.77,20.13,86.71,163.7,1
5.12,44.57,23.9,81.36,125.08,1
4.89,56.89,16.1,36.85,94.67,1
7.96,68.08,18.05,54.24,129.19,1
8.3,72.91,10.43,24.9,107.06,1
5.77,62.77,22.2,86.73,136.39,1
2.21,86.71,18.46,60.09,105.68,1
4.94,83.73,28.4,37.16,124.31,1
9.7,65.36,22.84,40.47,138.84,1
7.65,89.81,17.97,88.65,153.1,1
8.21,82.58,15.27,63.09,136.74,1
0.81,84.5,28.11,49.45,105.55,1
4.94,96.95,10.33,54.99,111.41,1
6.64,48.65,16.54,26.9,97.56,1
8.39,48.74,28.87,25.25,125.77,1
0.97,92.23,23.08,61.49,108.08,1
8.6,84.06,20.65,55.84,144.12,1
5.71,94.86,14.07,45.14,115.88,1
2.37,34.42,26.67,59.63,97.81,1
3.51,73.94,14.08,25.09,84.3,1
3.18,40.12,14.97,86.08,100.62,1
5.54,65.27,13.84,40.56,100.39,1
0.99,40.9,13.16,25.02,54.55,1
2.01,38.97,29.07,31.87,87.19,1
8.22,30.85,22.04,26.68,108.06,1
1.76,74.12,22.76,32.5,90.6,1
2.72,55.13,29.09,49.17,106.59,1
4.81,37.36,14.61,71.66,101.55,1
5.41,52.6,10.12,39.06,88.21,1
7.75,41.83,21.98,50.51,121.46,1
4.75,95.92,20.16,85.01,139.61,1
8.0,52.4,19.55,40.71,118.64,1
6.37,53.38,11.24,75.63,114.25,1
1.57,88.79,19.09,31.05,89.1,1
1.99,75.34,15.75,32.48,81.94,1
4.65,79.71,15.49,51.93,108.98,1
4.27,74.52,14.45,36.39,95.3,1
7.56,96.23,16.65,83.21,150.43,1
6.02,44.49,17.06,23.55,91.28,1
4.19,99.23,16.18,61.81,120.01,1
2.12,88.17,29.58,62.3,123.51,1
2.65,71.23,28.65,24.62,99.68,1
5.97,76.37,21.49,71.28,134.24,1
4.52,75.42,29.62,52.82,128.13,1
5.39,34.09,29.82,70.62,126.02,1
2.12,45.26,17.12,77.88,95.44,1
6.8,97.3,18.9,42.6,129.37,1
8.6,67.41,29.18,53.91,149.29,1
2.95,56.48,22.17,38.25,92.67,1
5.17,83.34,14.26,34.11,102.8,1
9.77,66.72,23.79,20.04,131.01,1
3.67,30.92,14.11,87.45,99.28,1
6.15,81.54,16.79,50.86,120.13,1
1.36,81.26,14.55,20.91,72.94,1
6.26,41.56,14.9,20.63,86.85,1
1.35,96.97,10.09,40.18,82.11,1
9.61,45.67,27.61,20.98,127.83,1
7.3,62.04,15.92,46.22,115.61,1
7.99,38.03,11.73,24.41,92.95,1
7.19,72.23,11.74,22.75,101.02,1
6.1,56.28,21.12,66.86,124.22,1
4.77,54.72,29.86,83.48,137.04,1
8.65,87.89,12.9,48.66,130.74,1
9.59,30.67,11.99,78.57,127.08,1
5.24,85.86,18.77,22.05,104.96,1
9.35,70.0,21.27,74.44,153.22,1
6.04,99.03,15.89,24.4,111.89,1
5.61,71.26,16.05,78.69,125.58,1
4.82,33.88,18.49,81.77,111.09,1
2.49,33.55,16.28,75.02,90.29,1
0.54,91.82,28.31,77.45,121.16,1
2.79,88.88,10.84,59.3,98.2,1
5.34,54.21,14.69,38.54,95.03,1
4.11,73.26,26.17,65.03,125.73,1
4.76,64.27,26.68,50.77,119.67,1
9.82,97.7,12.23,20.37,126.53,1
3.83,96.5,29.48,53.38,132.49,1
4.8,98.87,23.87,65.58,136.94,1
1.77,90.65,15.45,20.97,80.54,1
0.96,93.67,19.12,63.5,103.66,1
7.87,45.21,15.94,65.68,122.05,1
5.92,88.17,13.0,31.07,105.82,1
7.73,79.62,15.82,50.18,127.05,1
1.92,97.4,21.6,87.5,126.63,1
5.93,69.99,26.52,81.89,144.3,1
2.91,35.96,17.27,48.76,82.13,1
2.67,71.82,16.96,44.49,92.43,1
0.61,78.06,19.36,28.69,78.27,1
1.74,45.42,22.89,22.46,74.17,1
3.44,57.59,25.03,40.82,101.63,1
1.61,71.9,16.54,85.82,106.14,1
9.87,56.19,21.73,87.1,157.84,1
3.43,56.25,17.79,76.88,108.2,1
1.74,39.32,24.33,44.56,84.94,1
2.39,95.85,13.29,30.05,87.64,1
6.08,82.53,15.14,61.69,123.05,1
1.11,30.09,18.52,65.26,79.11,1
8.69,83.59,27.79,49.72,152.12,1
9.63,81.79,21.47,68.42,156.91,1
2.84,30.68,29.31,72.27,109.41,1
4.78,55.87,12.07,74.81,106.54,1
0.71,72.47,19.2,55.16,89.63,1
6.59,61.69,18.38,75.41,129.49,1
4.43,84.46,22.0,21.78,104.25,1
3.07,59.78,26.24,67.63,115.51,1
2.46,40.77,26.83,36.49,89.56,1
6.71,98.35,23.4,38.94,134.17,1
4.45,46.94,22.83,26.39,92.92,1
2.21,80.24,28.98,33.47,105.56,1
7.05,40.02,17.67,89.44,129.53,1
5.87,53.03,26.66,49.08,120.96,1
8.66,60.94,28.43,84.94,161.45,1
1.62,43.46,19.83,31.4,72.55,1
7.96,61.5,24.58,34.28,126.37,1
6.9,41.0,17.54,59.05,113.64,1
1.59,69.13,13.18,44.47,79.2,1
7.1,76.46,21.73,65.07,138.31,1
4.69,34.37,13.93,49.54,87.55,1
9.48,90.98,19.15,76.81,160.4,1
1.85,42.96,27.46,50.21,94.58,1
6.61,45.78,11.72,60.06,105.58,1
4.13,76.29,10.61,42.48,92.45,1
9.59,62.81,22.13,69.28,150.5,1
3.63,64.96,16.62,65.83,105.61,1
9.64,38.97,18.36,47.79,124.86,1
9.06,86.4,18.11,39.32,135.74,1
3.07,73.19,11.73,62.99,96.79,1
8.13,39.48,10.07,86.02,122.69,1
9.96,56.18,27.97,29.29,138.83,1
2.9,86.73,14.36,75.94,111.6,1
4.65,69.78,18.52,58.01,112.6,1
5.44,37.61,29.44,56.79,120.24,1
3.3,56.09,26.54,87.32,125.71,1
0.65,46.99,12.16,62.41,72.14,1
2.59,66.22,20.17,78.14,111.35,1
3.18,89.04,24.6,56.01,119.6,1
4.71,60.54,23.97,37.49,107.18,1
2.13,60.33,25.22,68.61,109.05,1
8.8,93.37,19.15,84.62,161.18,1
7.2,70.33,13.52,78.89,131.06,1
1.31,69.63,19.3,33.89,81.61,1
6.68,48.33,22.96,42.18,114.94,1
6.71,72.54,22.17,56.18,130.62,1
9.58,70.31,11.41,60.01,132.72,1
0.53,57.78,11.3,33.57,60.03,1
2.86,99.35,29.31,36.1,118.92,1
9.31,91.73,13.04,73.12,148.67,1
9.36,82.47,15.89,71.12,148.54,1
7.35,67.61,25.35,78.74,148.54,1
7.77,62.34,18.19,85.31,141.5,1
1.37,42.94,13.63,41.58,66.63,1
5.38,51.4,19.34,80.17,121.94,1
2.7,84.18,21.38,66.62,115.25,1
2.22,61.76,19.06,87.04,110.13,1
8.2,91.76,28.38,39.05,148.0,1
1.78,40.35,15.69,38.88,69.8,1
4.95,65.58,23.23,69.3,125.43,1
9.42,75.29,12.25,84.99,147.51,1
2.27,66.18,17.85,77.72,105.73,1
9.79,92.25,24.82,70.89,168.32,1
9.95,99.27,14.5,47.11,144.71,1
5.78,38.11,21.8,70.24,117.74,1
2.12,39.1,13.07,76.08,86.0,1
3.5,39.12,12.05,72.73,91.09,1
4.53,77.68,20.46,67.38,122.63,1
3.44,56.09,23.5,23.3,89.98,1
3.17,81.33,12.27,66.18,103.05,1
9.74,58.38,28.36,53.48,151.07,1
1.96,73.93,14.52,87.31,106.77,1
7.47,83.89,12.4,62.5,128.23,1
0.5,68.38,14.05,62.58,82.72,1
6.16,67.77,13.39,89.58,128.94,1
9.2,36.18,11.81,26.55,100.66,1
3.24,58.75,25.96,39.34,101.55,1
2.26,68.2,19.91,65.93,103.67,1
6.69,62.34,17.77,42.07,112.77,1
7.27,93.05,29.01,44.23,146.47,1
7.04,93.46,17.42,82.49,147.0,1
3.53,87.53,13.34,60.55,106.48,1
2.9,56.27,15.48,27.2,76.73,1
9.58,80.21,14.78,41.76,132.61,1
9.27,57.67,19.97,25.32,121.3,1
4.84,46.28,15.83,58.93,100.76,1
8.54,54.0,20.32,32.13,119.38,1
4.8,34.97,23.39,80.0,117.87,1
4.53,53.22,25.55,60.41,117.0,1
1.99,62.25,24.2,24.16,85.22,1
4.55,96.88,14.11,41.06,107.75,1
5.61,51.94,12.32,63.14,104.49,1
0.71,93.17,20.85,43.48,94.54,1
4.72,46.02,13.98,55.92,95.66,1
7.92,43.37,11.7,83.66,124.25,1
6.96,66.33,20.54,44.5,121.35,1
6.53,77.08,16.54,43.51,116.58,1
9.14,33.1,25.12,77.38,144.45,1
0.67,45.47,16.28,42.31,67.78,1
5.79,61.9,29.57,25.46,116.58,1
7.98,53.17,25.17,32.67,123.24,1
5.64,79.88,11.15,86.42,125.73,1
3.58,65.78,20.18,85.33,120.73,1
1.79,41.23,21.25,35.74,76.98,1
8.93,92.61,23.91,58.75,155.86,1
4.97,50.5,19.96,29.62,94.77,1
8.84,81.18,19.67,67.23,148.63,1
6.07,84.59,17.36,32.97,112.78,1
6.9,97.42,15.43,23.49,115.26,1
8.14,64.9,28.92,77.74,157.05,1
6.76,73.11,16.35,42.78,115.72,1
4.28,53.44,11.27,27.6,77.76,1
5.38,77.47,13.35,78.37,122.48,1
8.13,62.44,27.15,73.37,151.17,1
4.05,60.64,21.73,67.86,115.08,1
4.19,89.88,25.58,83.79,141.36,1
1.41,33.51,26.18,54.25,88.26,1
9.19,91.74,26.46,28.96,146.01,1
1.36,89.64,21.01,24.29,87.68,1
6.66,65.45,13.54,42.29,107.6,1
4.43,64.31,12.96,26.08,84.78,1
4.35,55.33,21.48,57.49,109.2,1
6.96,99.59,17.33,21.01,118.1,1
1.14,37.78,21.16,51.06,79.22,1
6.14,71.32,19.97,32.49,111.57,1
7.83,77.72,22.04,45.78,134.02,1
8.37,95.4,10.64,67.25,137.96,1
2.12,84.61,10.66,44.57,84.84,1
9.03,75.07,24.43,43.89,142.8,1
6.73,38.18,13.86,89.35,121.12,1
8.88,56.16,23.04,70.32,145.46,1
5.11,39.72,20.93,55.97,105.93,1
5.65,91.68,29.64,60.56,145.31,1
9.23,82.47,26.71,63.41,160.14,1
9.05,83.03,18.26,21.72,125.76,1
4.76,75.66,22.33,25.62,105.13,1
3.11,65.49,12.35,65.44,96.1,1
4.24,40.5,17.73,45.51,90.99,1
4.18,53.08,24.68,23.88,95.27,1
3.23,39.58,22.45,40.83,89.3,1
3.05,80.74,19.69,29.12,94.69,1
8.68,41.22,13.53,84.14,130.93,1
1.16,79.15,26.06,34.2,94.81,1
6.94,78.46,15.46,30.06,111.24,1
2.14,62.15,26.41,63.83,109.23,1
3.77,39.47,22.23,56.53,100.02,1
1.08,52.04,17.45,60.32,83.63,1
3.06,52.41,10.81,50.52,80.8,1
7.8,79.03,14.65,52.7,126.74,1
8.91,37.96,27.78,74.52,147.57,1
2.6,88.03,26.36,35.39,108.05,1
4.9,83.27,21.5,47.76,118.84,1
4.97,43.04,19.33,87.05,119.56,1
8.8,80.34,22.94,33.3,136.0,1
7.75,76.8,19.32,40.56,126.48,1
5.37,82.37,22.89,33.41,116.21,1
6.87,43.22,16.15,21.43,93.45,1
